candidate,law,return_low,return_high,threshold_scale,coupling,coupling_domain,corner,seed,dt,dynamic_noise,return_rate,settling_time_p95,residual_p95,reexit_rate,attempted_violations,max_abs
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,nominal,37,0.02,1,1.0,2.563,0.0028999172259463798,0.0,0,3.0
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,nominal,53,0.02,1,1.0,2.483,0.0028760489545706374,0.0,0,3.0
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,nominal,71,0.02,1,1.0,2.58,0.002830431134005107,0.0,0,3.0
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,erhoeht,11,0.02,1,1.0,2.523,0.005779549051248739,0.0,0,3.0
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,erhoeht,23,0.02,1,1.0,2.7030000000000003,0.006175461288861921,0.0,0,3.0
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,erhoeht,37,0.02,1,1.0,2.603,0.005532590097384184,0.0,0,3.0
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,erhoeht,53,0.02,1,1.0,2.563,0.0055962824450612805,0.0,0,3.0
konstant_lo1.6_hi1.6_s1_k0.34_abweichung,konstant,1.6,1.6,1.0,0.34,abweichung,erhoeht,71,0.02,1,1.0,2.726,0.005031733311223687,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,nominal,11,0.02,1,0.0,nan,0.39586481302931126,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,nominal,23,0.02,1,0.0,nan,0.40327615686494056,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,nominal,37,0.02,1,0.0,nan,0.409291001472792,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,nominal,53,0.02,1,0.0,nan,0.3961051415969783,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,nominal,71,0.02,1,0.0,nan,0.41277858944965445,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,erhoeht,11,0.02,1,0.0,nan,0.40073355564147783,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,erhoeht,23,0.02,1,0.0,nan,0.4337744288869614,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,erhoeht,37,0.02,1,0.0,nan,0.41836526014234376,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,erhoeht,53,0.02,1,0.0,nan,0.4092648760765178,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0_abweichung,drei_regime,0.15,1.0,0.75,0.0,abweichung,erhoeht,71,0.02,1,0.0,nan,0.42070719495540515,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,nominal,11,0.02,1,0.1111111111111111,3.649,0.3932141130810216,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,nominal,23,0.02,1,0.1111111111111111,4.159,0.4022487270175701,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,nominal,37,0.02,1,0.1111111111111111,3.44,0.40603642477571106,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,nominal,53,0.02,1,0.1111111111111111,3.5820000000000003,0.39462962428197607,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,nominal,71,0.02,1,0.1111111111111111,4.256,0.4119293696376249,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,erhoeht,11,0.02,1,0.05555555555555555,4.22,0.39584925083040345,0.1111111111111111,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.425242709093798,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,erhoeht,37,0.02,1,0.0,nan,0.41447589210960867,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.400567818390254,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_absolut,drei_regime,0.15,1.0,0.75,0.34,absolut,erhoeht,71,0.02,1,0.0,nan,0.4118690256189883,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,nominal,11,0.02,1,0.1111111111111111,3.2590000000000003,0.39297683993546567,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,nominal,23,0.02,1,0.1111111111111111,3.04,0.4005945668738188,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,nominal,37,0.02,1,0.1111111111111111,2.917,0.40542458852756297,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,nominal,53,0.02,1,0.1111111111111111,3.178,0.39434351121125577,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,nominal,71,0.02,1,0.1111111111111111,3.036,0.4116839253244722,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,erhoeht,11,0.02,1,0.1111111111111111,2.995,0.3944508412397342,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,erhoeht,23,0.02,1,0.1111111111111111,3.608,0.4240653197952172,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,erhoeht,37,0.02,1,0.1111111111111111,3.196,0.4120593127463694,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,erhoeht,53,0.02,1,0.1111111111111111,2.917,0.3969939502244366,0.0,0,3.0
drei_regime_lo0.15_hi1_s0.75_k0.34_abweichung,drei_regime,0.15,1.0,0.75,0.34,abweichung,erhoeht,71,0.02,1,0.1111111111111111,3.615,0.4104050019062875,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,nominal,11,0.02,1,0.0,nan,0.5055938090827911,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,nominal,23,0.02,1,0.0,nan,0.5143850314334126,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,nominal,37,0.02,1,0.0,nan,0.5230550720225953,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,nominal,53,0.02,1,0.0,nan,0.5060488479315441,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,nominal,71,0.02,1,0.0,nan,0.527136730824587,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,erhoeht,11,0.02,1,0.0,nan,0.5115491845949692,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,erhoeht,23,0.02,1,0.0,nan,0.5520505729402335,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,erhoeht,37,0.02,1,0.0,nan,0.5336586583124976,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,erhoeht,53,0.02,1,0.0,nan,0.522485331740345,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0_abweichung,drei_regime,0.15,1.0,1.0,0.0,abweichung,erhoeht,71,0.02,1,0.0,nan,0.5380367126747295,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,nominal,11,0.02,1,0.1111111111111111,3.847,0.5024703209810242,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,nominal,23,0.02,1,0.1111111111111111,4.365,0.5131570012439737,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,nominal,37,0.02,1,0.1111111111111111,3.6990000000000003,0.5188867069683877,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,nominal,53,0.02,1,0.1111111111111111,3.8040000000000003,0.5034603570735627,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,nominal,71,0.02,1,0.1111111111111111,4.44,0.525884629088463,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,erhoeht,11,0.02,1,0.05555555555555555,4.28,0.5056375937183878,0.05555555555555555,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.5421359635173846,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,erhoeht,37,0.02,1,0.0,nan,0.5285851347862145,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.5091134182011446,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_absolut,drei_regime,0.15,1.0,1.0,0.34,absolut,erhoeht,71,0.02,1,0.0,nan,0.5264749583360545,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,nominal,11,0.02,1,0.1111111111111111,3.46,0.5019877739801856,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,nominal,23,0.02,1,0.1111111111111111,3.2390000000000003,0.512232923985176,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,nominal,37,0.02,1,0.1111111111111111,3.157,0.5188052054824847,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,nominal,53,0.02,1,0.1111111111111111,3.38,0.5031141017904543,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,nominal,71,0.02,1,0.1111111111111111,3.257,0.5256601592636385,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,erhoeht,11,0.02,1,0.1111111111111111,3.237,0.5045495427897199,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,erhoeht,23,0.02,1,0.1111111111111111,3.732,0.540878968267094,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,erhoeht,37,0.02,1,0.1111111111111111,3.416,0.5260889383571461,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,erhoeht,53,0.02,1,0.1111111111111111,3.1590000000000003,0.5062806943729364,0.0,0,3.0
drei_regime_lo0.15_hi1_s1_k0.34_abweichung,drei_regime,0.15,1.0,1.0,0.34,abweichung,erhoeht,71,0.02,1,0.1111111111111111,3.773,0.5246413912811756,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,nominal,11,0.02,1,0.0,nan,0.35660848983396815,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,nominal,23,0.02,1,0.0,nan,0.3627927756733742,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,nominal,37,0.02,1,0.0,nan,0.3695188256614074,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,nominal,53,0.02,1,0.0,nan,0.35714369875590024,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,nominal,71,0.02,1,0.0,nan,0.37195110342878285,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,erhoeht,11,0.02,1,0.0,nan,0.36330928411738733,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,erhoeht,23,0.02,1,0.0,nan,0.3914852990377724,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,erhoeht,37,0.02,1,0.0,nan,0.3758436309991315,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,erhoeht,53,0.02,1,0.0,nan,0.3693172422634607,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0_abweichung,drei_regime,0.15,1.6,0.75,0.0,abweichung,erhoeht,71,0.02,1,0.0,nan,0.3810312048074644,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,nominal,11,0.02,1,0.1111111111111111,3.273,0.3538084398791926,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,nominal,23,0.02,1,0.1111111111111111,3.893,0.36286107433569303,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,nominal,37,0.02,1,0.1111111111111111,3.059,0.3658669742233239,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,nominal,53,0.02,1,0.1111111111111111,3.3409999999999997,0.3563341235063854,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,nominal,71,0.02,1,0.1111111111111111,3.912,0.37193377283609935,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,erhoeht,11,0.02,1,0.1111111111111111,5.401000000000001,0.3573245071106868,0.1111111111111111,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.3848268522168169,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,erhoeht,37,0.02,1,0.0,nan,0.3732121235963666,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.360947589939263,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_absolut,drei_regime,0.15,1.6,0.75,0.34,absolut,erhoeht,71,0.02,1,0.0,nan,0.37458722336692774,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,nominal,11,0.02,1,0.16666666666666666,5.178,0.3542306170878844,0.05555555555555555,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,nominal,23,0.02,1,0.16666666666666666,5.117999999999999,0.3613107958299173,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,nominal,37,0.02,1,0.1111111111111111,2.636,0.36570036562351294,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,nominal,53,0.02,1,0.1111111111111111,2.88,0.35556708336112675,0.05555555555555555,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,nominal,71,0.02,1,0.16666666666666666,5.094,0.37044862648032917,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,erhoeht,11,0.02,1,0.16666666666666666,5.146,0.35462174137747937,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,erhoeht,23,0.02,1,0.16666666666666666,4.872,0.38254499121960506,0.05555555555555555,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,erhoeht,37,0.02,1,0.1111111111111111,2.8569999999999998,0.37020288858934797,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,erhoeht,53,0.02,1,0.2222222222222222,5.301,0.35616102633796154,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s0.75_k0.34_abweichung,drei_regime,0.15,1.6,0.75,0.34,abweichung,erhoeht,71,0.02,1,0.1111111111111111,3.3190000000000004,0.37135018806389003,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,nominal,11,0.02,1,0.0,nan,0.46400581333897467,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,nominal,23,0.02,1,0.0,nan,0.4715429995857463,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,nominal,37,0.02,1,0.0,nan,0.4788674632985591,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,nominal,53,0.02,1,0.0,nan,0.4639848042715622,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,nominal,71,0.02,1,0.0,nan,0.48276147257968655,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,erhoeht,11,0.02,1,0.0,nan,0.4702907715955722,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,erhoeht,23,0.02,1,0.0,nan,0.504556361465545,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,erhoeht,37,0.02,1,0.0,nan,0.4890667624433081,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,erhoeht,53,0.02,1,0.0,nan,0.4790385445228686,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0_abweichung,drei_regime,0.15,1.6,1.0,0.0,abweichung,erhoeht,71,0.02,1,0.0,nan,0.49311197522366806,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,nominal,11,0.02,1,0.1111111111111111,3.628,0.46021964734962734,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,nominal,23,0.02,1,0.1111111111111111,4.138,0.4703301655099596,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,nominal,37,0.02,1,0.1111111111111111,3.417,0.4758762939309769,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,nominal,53,0.02,1,0.1111111111111111,3.524,0.46176413137361333,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,nominal,71,0.02,1,0.1111111111111111,4.235,0.48170848930583327,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,erhoeht,11,0.02,1,0.05555555555555555,4.22,0.46213620591101606,0.1111111111111111,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,erhoeht,23,0.02,1,0.0,nan,0.49786774599605865,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,erhoeht,37,0.02,1,0.0,nan,0.4837601581110994,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,erhoeht,53,0.02,1,0.0,nan,0.4658954734808765,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_absolut,drei_regime,0.15,1.6,1.0,0.34,absolut,erhoeht,71,0.02,1,0.0,nan,0.48394808132071504,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,nominal,11,0.02,1,0.1111111111111111,3.238,0.4602131417644226,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,nominal,23,0.02,1,0.1111111111111111,2.98,0.46851173336643365,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,nominal,37,0.02,1,0.1111111111111111,2.877,0.4751737011703988,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,nominal,53,0.02,1,0.1111111111111111,3.138,0.46146878235712585,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,nominal,71,0.02,1,0.1111111111111111,2.997,0.4808138366112963,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,erhoeht,11,0.02,1,0.1111111111111111,2.957,0.46068097547912734,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,erhoeht,23,0.02,1,0.1111111111111111,3.648,0.4944512211425736,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,erhoeht,37,0.02,1,0.1111111111111111,3.078,0.4814386684948625,0.0,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,erhoeht,53,0.02,1,0.1111111111111111,2.896,0.4630118656694946,0.05555555555555555,0,3.0
drei_regime_lo0.15_hi1.6_s1_k0.34_abweichung,drei_regime,0.15,1.6,1.0,0.34,abweichung,erhoeht,71,0.02,1,0.1111111111111111,3.613,0.48067074458610387,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,nominal,11,0.02,1,0.2222222222222222,5.097,0.13040094329046256,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,nominal,23,0.02,1,0.2222222222222222,4.848,0.1354314037274198,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,nominal,37,0.02,1,0.2222222222222222,5.074,0.1421005892606314,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,nominal,53,0.02,1,0.2222222222222222,5.351,0.13147986546590346,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,nominal,71,0.02,1,0.16666666666666666,5.42,0.14287805298192,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,erhoeht,11,0.02,1,0.2222222222222222,5.468,0.14049040324149986,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,erhoeht,23,0.02,1,0.1111111111111111,5.068,0.17259125051118818,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,erhoeht,37,0.02,1,0.16666666666666666,5.428,0.15298413131801028,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,erhoeht,53,0.02,1,0.2222222222222222,5.216,0.15706366980496883,0.05555555555555555,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0_abweichung,drei_regime,0.4,1.0,0.75,0.0,abweichung,erhoeht,71,0.02,1,0.05555555555555555,5.38,0.16955125701096438,0.0,0,3.0
drei_regime_lo0.4_hi1_s0.75_k0.34_absolut,drei_regime,0.4,1.0,0.75,0.34,absolut,nominal,11,0.02,1,0.4444444444444444,5.473,0.12582823048064778,0.0,0,3.0
