model,corner,seed,dt,dynamic_noise,return_rate,settling_time_p95,residual_p95,reexit_rate,attempted_violations
adaptation_r0.9_b0.75_a0.5,erhoeht,463,0.01,0,1.0,3.13,0.0031347858717609687,0.0,0
adaptation_r0.9_b0.75_a1,nominal,401,0.02,1,1.0,3.5869999999999997,0.005663796469932988,0.0,0
adaptation_r0.9_b0.75_a1,nominal,401,0.02,0,1.0,3.6,0.005392520513047002,0.0,0
adaptation_r0.9_b0.75_a1,nominal,401,0.01,0,1.0,3.61,0.005531150403040219,0.0,0
adaptation_r0.9_b0.75_a1,nominal,431,0.02,1,1.0,3.64,0.00600726163257406,0.0,0
adaptation_r0.9_b0.75_a1,nominal,431,0.02,0,1.0,3.64,0.0056799949508064065,0.0,0
adaptation_r0.9_b0.75_a1,nominal,431,0.01,0,1.0,3.66,0.005825806222396443,0.0,0
adaptation_r0.9_b0.75_a1,nominal,463,0.02,1,1.0,3.62,0.006016406101439881,0.0,0
adaptation_r0.9_b0.75_a1,nominal,463,0.02,0,1.0,3.62,0.005549938993942232,0.0,0
adaptation_r0.9_b0.75_a1,nominal,463,0.01,0,1.0,3.64,0.005692641334092761,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,401,0.02,1,1.0,3.8469999999999995,0.00830433848944976,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,401,0.02,0,1.0,3.88,0.007530333459823319,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,401,0.01,0,1.0,3.89,0.007712350190704177,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,431,0.02,1,1.0,3.747,0.0071544449745971125,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,431,0.02,0,1.0,3.72,0.00622975212387532,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,431,0.01,0,1.0,3.75,0.006388808882885428,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,463,0.02,1,1.0,3.64,0.0073264144344678366,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,463,0.02,0,1.0,3.64,0.005780715334935224,0.0,0
adaptation_r0.9_b0.75_a1,erhoeht,463,0.01,0,1.0,3.67,0.005927970672897332,0.0,0
adaptation_r0.9_b1_a0.5,nominal,401,0.02,1,1.0,3.18,0.003972062981203544,0.0,0
adaptation_r0.9_b1_a0.5,nominal,401,0.02,0,1.0,3.18,0.003390941850854141,0.0,0
adaptation_r0.9_b1_a0.5,nominal,401,0.01,0,1.0,3.21,0.003481091953745986,0.0,0
adaptation_r0.9_b1_a0.5,nominal,431,0.02,1,1.0,3.24,0.004170220155585772,0.0,0
adaptation_r0.9_b1_a0.5,nominal,431,0.02,0,1.0,3.2600000000000002,0.003627873319265728,0.0,0
adaptation_r0.9_b1_a0.5,nominal,431,0.01,0,1.0,3.27,0.0037245788407330904,0.0,0
adaptation_r0.9_b1_a0.5,nominal,463,0.02,1,1.0,3.22,0.004130349862453902,0.0,0
adaptation_r0.9_b1_a0.5,nominal,463,0.02,0,1.0,3.22,0.0035173825618169314,0.0,0
adaptation_r0.9_b1_a0.5,nominal,463,0.01,0,1.0,3.25,0.00361112375864136,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,401,0.02,1,1.0,3.4869999999999997,0.006459770026394502,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,401,0.02,0,1.0,3.52,0.005204071813110173,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,401,0.01,0,1.0,3.54,0.005334592826650959,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,431,0.02,1,1.0,3.34,0.0053716935849997625,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,431,0.02,0,1.0,3.36,0.004069571803440742,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,431,0.01,0,1.0,3.38,0.0041778424026051916,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,463,0.02,1,1.0,3.24,0.005939658216452922,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,463,0.02,0,1.0,3.2600000000000002,0.0037265327162710384,0.0,0
adaptation_r0.9_b1_a0.5,erhoeht,463,0.01,0,1.0,3.2800000000000002,0.003825098519944247,0.0,0
adaptation_r0.9_b1_a1,nominal,401,0.02,1,1.0,3.7800000000000002,0.006820457850912814,0.0,0
adaptation_r0.9_b1_a1,nominal,401,0.02,0,1.0,3.7800000000000002,0.006616382427199782,0.0,0
adaptation_r0.9_b1_a1,nominal,401,0.01,0,1.0,3.81,0.006784580893195898,0.0,0
adaptation_r0.9_b1_a1,nominal,431,0.02,1,1.0,3.84,0.007282901596076757,0.0,0
adaptation_r0.9_b1_a1,nominal,431,0.02,0,1.0,3.84,0.006997192565304342,0.0,0
adaptation_r0.9_b1_a1,nominal,431,0.01,0,1.0,3.86,0.007174232985811097,0.0,0
adaptation_r0.9_b1_a1,nominal,463,0.02,1,1.0,3.8200000000000003,0.0072610579529487455,0.0,0
adaptation_r0.9_b1_a1,nominal,463,0.02,0,1.0,3.8200000000000003,0.006828690835109812,0.0,0
adaptation_r0.9_b1_a1,nominal,463,0.01,0,1.0,3.84,0.007002036789836388,0.0,0
adaptation_r0.9_b1_a1,erhoeht,401,0.02,1,1.0,4.04,0.009821602455986537,0.0,0
adaptation_r0.9_b1_a1,erhoeht,401,0.02,0,1.0,4.08,0.009317919710143521,0.0,0
adaptation_r0.9_b1_a1,erhoeht,401,0.01,0,1.0,4.1034999999999995,0.009537539883383376,0.0,0
adaptation_r0.9_b1_a1,erhoeht,431,0.02,1,1.0,3.9469999999999996,0.008516969585037153,0.0,0
adaptation_r0.9_b1_a1,erhoeht,431,0.02,0,1.0,3.94,0.007724798153523772,0.0,0
adaptation_r0.9_b1_a1,erhoeht,431,0.01,0,1.0,3.96,0.007918386405316637,0.0,0
adaptation_r0.9_b1_a1,erhoeht,463,0.02,1,1.0,3.827,0.008397542772379646,0.0,0
adaptation_r0.9_b1_a1,erhoeht,463,0.02,0,1.0,3.84,0.007114601846172444,0.0,0
adaptation_r0.9_b1_a1,erhoeht,463,0.01,0,1.0,3.87,0.007292895524124512,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,401,0.02,1,1.0,2.52,0.002553032523061026,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,401,0.02,0,1.0,2.52,0.00045583921259027355,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,401,0.01,0,1.0,2.5500000000000003,0.00047999887344605684,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,431,0.02,1,1.0,2.6,0.0026326714785932215,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,431,0.02,0,1.0,2.6,0.0005788152554965435,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,431,0.01,0,1.0,2.62,0.0006081101085936851,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,463,0.02,1,1.0,2.5469999999999997,0.002544825733340876,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,463,0.02,0,1.0,2.56,0.0005088186075601774,0.0,0
adaptation_r1.2_b0.25_a0.5,nominal,463,0.01,0,1.0,2.59,0.000535412016910945,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,401,0.02,1,1.0,2.88,0.004989510459504609,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,401,0.02,0,1.0,2.88,0.0016209738686834812,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,401,0.01,0,1.0,2.9,0.00167811200524582,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,431,0.02,1,1.0,2.68,0.004800688193286899,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,431,0.02,0,1.0,2.7,0.0007825011676813565,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,431,0.01,0,1.0,2.72,0.0008193267013872672,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,463,0.02,1,1.0,2.6,0.005135629805834882,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,463,0.02,0,1.0,2.6,0.0006902373941404955,0.0,0
adaptation_r1.2_b0.25_a0.5,erhoeht,463,0.01,0,1.0,2.63,0.0007224798882190033,0.0,0
adaptation_r1.2_b0.25_a1,nominal,401,0.02,1,1.0,2.707,0.002619981485435425,0.0,0
adaptation_r1.2_b0.25_a1,nominal,401,0.02,0,1.0,2.72,0.0007517466117859769,0.0,0
adaptation_r1.2_b0.25_a1,nominal,401,0.01,0,1.0,2.74,0.0007882860530334518,0.0,0
adaptation_r1.2_b0.25_a1,nominal,431,0.02,1,1.0,2.7800000000000002,0.002698087081589865,0.0,0
adaptation_r1.2_b0.25_a1,nominal,431,0.02,0,1.0,2.7800000000000002,0.0008776655135615964,0.0,0
adaptation_r1.2_b0.25_a1,nominal,431,0.01,0,1.0,2.8000000000000003,0.0009191676993416335,0.0,0
adaptation_r1.2_b0.25_a1,nominal,463,0.02,1,1.0,2.74,0.0026754124648966718,0.0,0
adaptation_r1.2_b0.25_a1,nominal,463,0.02,0,1.0,2.7600000000000002,0.0008073582452345694,0.0,0
adaptation_r1.2_b0.25_a1,nominal,463,0.01,0,1.0,2.7735,0.0008462969270571467,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,401,0.02,1,1.0,3.04,0.005054766328589863,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,401,0.02,0,1.0,3.04,0.0019794573134594784,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,401,0.01,0,1.0,3.06,0.0020488360882020638,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,431,0.02,1,1.0,2.86,0.004802736912367918,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,431,0.02,0,1.0,2.86,0.0010967325159093844,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,431,0.01,0,1.0,2.89,0.001145991797516452,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,463,0.02,1,1.0,2.7800000000000002,0.005145383599746811,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,463,0.02,0,1.0,2.7800000000000002,0.0009857674722397337,0.0,0
adaptation_r1.2_b0.25_a1,erhoeht,463,0.01,0,1.0,2.81,0.0010299149851152427,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,401,0.02,1,1.0,2.627,0.002586299445332175,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,401,0.02,0,1.0,2.64,0.0006243127960856576,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,401,0.01,0,1.0,2.66,0.0006555977864341854,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,431,0.02,1,1.0,2.7,0.0026653876516124,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,431,0.02,0,1.0,2.7,0.0007713236776317411,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,431,0.01,0,1.0,2.73,0.0008082591015471247,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,463,0.02,1,1.0,2.667,0.0026424371277078175,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,463,0.02,0,1.0,2.68,0.000690268649033188,0.0,0
adaptation_r1.2_b0.5_a0.5,nominal,463,0.01,0,1.0,2.7,0.0007243148585108054,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,401,0.02,1,1.0,3.0,0.0050514024154845166,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,401,0.02,0,1.0,3.0,0.0019346562141339476,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,401,0.01,0,1.0,3.0135,0.0020015351042150524,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,431,0.02,1,1.0,2.8000000000000003,0.004802009346656434,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,431,0.02,0,1.0,2.8000000000000003,0.0010136397352206688,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,431,0.01,0,1.0,2.83,0.0010591083739483638,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,463,0.02,1,1.0,2.7,0.005130074928624718,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,463,0.02,0,1.0,2.72,0.0008924018139121818,0.0,0
adaptation_r1.2_b0.5_a0.5,erhoeht,463,0.01,0,1.0,2.74,0.000932275935811635,0.0,0
adaptation_r1.2_b0.5_a1,nominal,401,0.02,1,1.0,2.8869999999999996,0.002693082354125471,0.0,0
adaptation_r1.2_b0.5_a1,nominal,401,0.02,0,1.0,2.9,0.0010717313008908262,0.0,0
adaptation_r1.2_b0.5_a1,nominal,401,0.01,0,1.0,2.92,0.001121579687271497,0.0,0
adaptation_r1.2_b0.5_a1,nominal,431,0.02,1,1.0,2.9469999999999996,0.002922057986915551,0.0,0
adaptation_r1.2_b0.5_a1,nominal,431,0.02,0,1.0,2.96,0.0012489286179606055,0.0,0
adaptation_r1.2_b0.5_a1,nominal,431,0.01,0,1.0,2.98,0.0013049910250584624,0.0,0
adaptation_r1.2_b0.5_a1,nominal,463,0.02,1,1.0,2.9069999999999996,0.002884603124037672,0.0,0
adaptation_r1.2_b0.5_a1,nominal,463,0.02,0,1.0,2.9269999999999996,0.001154311649748861,0.0,0
adaptation_r1.2_b0.5_a1,nominal,463,0.01,0,1.0,2.95,0.0012073115678244584,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,401,0.02,1,1.0,3.207,0.005153118512387853,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,401,0.02,0,1.0,3.22,0.00260986505878182,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,401,0.01,0,1.0,3.25,0.002698605676641854,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,431,0.02,1,1.0,3.04,0.004806437030578309,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,431,0.02,0,1.0,3.06,0.001550308316632712,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,431,0.01,0,1.0,3.08,0.001616312266776562,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,463,0.02,1,1.0,2.9469999999999996,0.005173919175122885,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,463,0.02,0,1.0,2.96,0.0013806133015070137,0.0,0
adaptation_r1.2_b0.5_a1,erhoeht,463,0.01,0,1.0,2.99,0.001439444478920407,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,401,0.02,1,1.0,2.74,0.002616768824895796,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,401,0.02,0,1.0,2.74,0.0008030695348664943,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,401,0.01,0,1.0,2.77,0.0008417009741901858,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,431,0.02,1,1.0,2.807,0.002775198637894415,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,431,0.02,0,1.0,2.8000000000000003,0.0009719844094950776,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,431,0.01,0,1.0,2.83,0.0010167705376160152,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,463,0.02,1,1.0,2.767,0.002745157337706268,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,463,0.02,0,1.0,2.7800000000000002,0.0008808321378802668,0.0,0
adaptation_r1.2_b0.75_a0.5,nominal,463,0.01,0,1.0,2.8000000000000003,0.0009225410040167173,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,401,0.02,1,1.0,3.0869999999999997,0.005106981707108878,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,401,0.02,0,1.0,3.1,0.002253677649050954,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,401,0.01,0,1.0,3.12,0.002330470450216517,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,431,0.02,1,1.0,2.9,0.004803683865383248,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,431,0.02,0,1.0,2.92,0.0012514246114064247,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,431,0.01,0,1.0,2.94,0.0013057204096865009,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,463,0.02,1,1.0,2.807,0.005132721094396113,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,463,0.02,0,1.0,2.82,0.001102036688762259,0.0,0
adaptation_r1.2_b0.75_a0.5,erhoeht,463,0.01,0,1.0,2.84,0.0011497615487564778,0.0,0
adaptation_r1.2_b0.75_a1,nominal,401,0.02,1,1.0,3.06,0.002780847439452475,0.0,0
adaptation_r1.2_b0.75_a1,nominal,401,0.02,0,1.0,3.06,0.0014229535233630866,0.0,0
adaptation_r1.2_b0.75_a1,nominal,401,0.01,0,1.0,3.08,0.0014870951715786433,0.0,0
adaptation_r1.2_b0.75_a1,nominal,431,0.02,1,1.0,3.12,0.003042293057175917,0.0,0
adaptation_r1.2_b0.75_a1,nominal,431,0.02,0,1.0,3.12,0.0016458851857584866,0.0,0
adaptation_r1.2_b0.75_a1,nominal,431,0.01,0,1.0,3.14,0.0017173641710209572,0.0,0
adaptation_r1.2_b0.75_a1,nominal,463,0.02,1,1.0,3.1,0.003098950014780637,0.0,0
adaptation_r1.2_b0.75_a1,nominal,463,0.02,0,1.0,3.1,0.0015298090873601198,0.0,0
adaptation_r1.2_b0.75_a1,nominal,463,0.01,0,1.0,3.12,0.001597783235358655,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,401,0.02,1,1.0,3.3669999999999995,0.00531331086116711,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,401,0.02,0,1.0,3.4,0.0032538675847920717,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,401,0.01,0,1.0,3.42,0.003362509377458638,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,431,0.02,1,1.0,3.2,0.0048115470764451135,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,431,0.02,0,1.0,3.22,0.0020243086361954247,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,431,0.01,0,1.0,3.25,0.002107778147655442,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,463,0.02,1,1.0,3.12,0.005246387040074712,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,463,0.02,0,1.0,3.14,0.0017980618674825917,0.0,0
adaptation_r1.2_b0.75_a1,erhoeht,463,0.01,0,1.0,3.15,0.0018723936850260764,0.0,0
adaptation_r1.2_b1_a0.5,nominal,401,0.02,1,1.0,2.84,0.002660302613201586,0.0,0
adaptation_r1.2_b1_a0.5,nominal,401,0.02,0,1.0,2.84,0.0009865350885995645,0.0,0
adaptation_r1.2_b1_a0.5,nominal,401,0.01,0,1.0,2.86,0.0010326444459974693,0.0,0
adaptation_r1.2_b1_a0.5,nominal,431,0.02,1,1.0,2.9069999999999996,0.002896361880940773,0.0,0
adaptation_r1.2_b1_a0.5,nominal,431,0.02,0,1.0,2.9,0.0011766334072946,0.0,0
adaptation_r1.2_b1_a0.5,nominal,431,0.01,0,1.0,2.93,0.0012293962393865798,0.0,0
adaptation_r1.2_b1_a0.5,nominal,463,0.02,1,1.0,2.8669999999999995,0.002854043561268525,0.0,0
adaptation_r1.2_b1_a0.5,nominal,463,0.02,0,1.0,2.88,0.0010756760062581028,0.0,0
adaptation_r1.2_b1_a0.5,nominal,463,0.01,0,1.0,2.9,0.0011251732146445033,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,401,0.02,1,1.0,3.18,0.005141285673706922,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,401,0.02,0,1.0,3.2,0.0025760510606613915,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,401,0.01,0,1.0,3.22,0.0026628717750082913,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,431,0.02,1,1.0,3.0,0.004805711362814479,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,431,0.02,0,1.0,3.02,0.0014926819138362545,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,431,0.01,0,1.0,3.04,0.001555917355027217,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,463,0.02,1,1.0,2.8869999999999996,0.005158648270392278,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,463,0.02,0,1.0,2.92,0.0013155746203944788,0.0,0
adaptation_r1.2_b1_a0.5,erhoeht,463,0.01,0,1.0,2.94,0.0013712818666662008,0.0,0
adaptation_r1.2_b1_a1,nominal,401,0.02,1,1.0,3.2,0.0028697890977268884,0.0,0
adaptation_r1.2_b1_a1,nominal,401,0.02,0,1.0,3.2,0.001787087795087804,0.0,0
adaptation_r1.2_b1_a1,nominal,401,0.01,0,1.0,3.23,0.0018659906257909955,0.0,0
adaptation_r1.2_b1_a1,nominal,431,0.02,1,1.0,3.2600000000000002,0.0031333089351361994,0.0,0
adaptation_r1.2_b1_a1,nominal,431,0.02,0,1.0,3.2600000000000002,0.0020536859744909844,0.0,0
adaptation_r1.2_b1_a1,nominal,431,0.01,0,1.0,3.29,0.002140996401862929,0.0,0
adaptation_r1.2_b1_a1,nominal,463,0.02,1,1.0,3.24,0.003143207223686397,0.0,0
adaptation_r1.2_b1_a1,nominal,463,0.02,0,1.0,3.24,0.001917148454319545,0.0,0
adaptation_r1.2_b1_a1,nominal,463,0.01,0,1.0,3.2635,0.002000534237352267,0.0,0
adaptation_r1.2_b1_a1,erhoeht,401,0.02,1,1.0,3.52,0.005602040308137261,0.0,0
adaptation_r1.2_b1_a1,erhoeht,401,0.02,0,1.0,3.54,0.003904703257537319,0.0,0
adaptation_r1.2_b1_a1,erhoeht,401,0.01,0,1.0,3.5700000000000003,0.00403353287874294,0.0,0
adaptation_r1.2_b1_a1,erhoeht,431,0.02,1,1.0,3.36,0.004874626356780679,0.0,0
adaptation_r1.2_b1_a1,erhoeht,431,0.02,0,1.0,3.38,0.0025071681048962043,0.0,0
adaptation_r1.2_b1_a1,erhoeht,431,0.01,0,1.0,3.4,0.002608456608082697,0.0,0
adaptation_r1.2_b1_a1,erhoeht,463,0.02,1,1.0,3.2600000000000002,0.005360085711020192,0.0,0
adaptation_r1.2_b1_a1,erhoeht,463,0.02,0,1.0,3.2800000000000002,0.002225421805931799,0.0,0
adaptation_r1.2_b1_a1,erhoeht,463,0.01,0,1.0,3.3000000000000003,0.002315655487831872,0.0,0
