task,seed,noise_sigma,model,accuracy,separability_ratio,repeatability_rmse
adaptation,431,0.15,adaptation_r0.9_b0.25_a1,0.875,0.3738568721665662,0.03758843812163161
adaptation,431,0.15,adaptation_r0.9_b0.5_a0.5,0.9,0.39970965087744464,0.036541230639666786
adaptation,431,0.15,adaptation_r0.9_b0.5_a1,0.9,0.3997135132152202,0.03654081531335654
adaptation,431,0.15,adaptation_r0.9_b0.75_a0.5,0.9083333333333333,0.4422108378916767,0.03563367932081326
adaptation,431,0.15,adaptation_r0.9_b0.75_a1,0.9083333333333333,0.4422169234031353,0.03563312860049971
adaptation,431,0.15,adaptation_r0.9_b1_a0.5,0.8958333333333334,0.435313916138584,0.033988712567281164
adaptation,431,0.15,adaptation_r0.9_b1_a1,0.8958333333333334,0.4353210495650861,0.03398810984873171
adaptation,431,0.15,adaptation_r1.2_b0.25_a0.5,0.875,0.37509740114154455,0.03735224789114232
adaptation,431,0.15,adaptation_r1.2_b0.25_a1,0.875,0.3754554933290222,0.03730726865286319
adaptation,431,0.15,adaptation_r1.2_b0.5_a0.5,0.9,0.406910245318296,0.03617970011853216
adaptation,431,0.15,adaptation_r1.2_b0.5_a1,0.9,0.4077241132751324,0.03608367755355046
adaptation,431,0.15,adaptation_r1.2_b0.75_a0.5,0.9,0.4284726043056149,0.034912987155746034
adaptation,431,0.15,adaptation_r1.2_b0.75_a1,0.9,0.42970295961690874,0.03478007305785883
adaptation,431,0.15,adaptation_r1.2_b1_a0.5,0.8833333333333333,0.44233981316381826,0.03262417583960228
adaptation,431,0.15,adaptation_r1.2_b1_a1,0.8833333333333333,0.44297301278670254,0.03258450462100528
adaptation,431,0.35,baseline_ein_zustand,0.8208333333333333,0.3861858412578188,0.040503348396292105
adaptation,431,0.35,adaptation_r0.6_b0.25_a0.5,0.825,0.3851567002155317,0.03937584756110623
adaptation,431,0.35,adaptation_r0.6_b0.25_a1,0.825,0.3851567002155317,0.03937584756110623
adaptation,431,0.35,adaptation_r0.6_b0.5_a0.5,0.8208333333333333,0.38396806959766133,0.038463572599639
adaptation,431,0.35,adaptation_r0.6_b0.5_a1,0.8208333333333333,0.38396806959766133,0.038463572599639
adaptation,431,0.35,adaptation_r0.6_b0.75_a0.5,0.8166666666666667,0.38218017784974284,0.037868847818782594
adaptation,431,0.35,adaptation_r0.6_b1_a0.5,0.8083333333333333,0.38300499267999133,0.03746370788085361
adaptation,431,0.35,adaptation_r0.9_b0.25_a0.5,0.8208333333333333,0.38508751336091185,0.03900607181190856
adaptation,431,0.35,adaptation_r0.9_b0.25_a1,0.8208333333333333,0.38512990064889374,0.038999742408337645
adaptation,431,0.35,adaptation_r0.9_b0.5_a0.5,0.8208333333333333,0.38347802276240245,0.03789477234452104
adaptation,431,0.35,adaptation_r0.9_b0.5_a1,0.8208333333333333,0.3835865790004897,0.03787818473429088
adaptation,431,0.35,adaptation_r0.9_b0.75_a0.5,0.8125,0.3823464357161343,0.037310676609239424
adaptation,431,0.35,adaptation_r0.9_b0.75_a1,0.8125,0.38257751122680234,0.03727275656868152
adaptation,431,0.35,adaptation_r0.9_b1_a0.5,0.7875,0.4013437649953194,0.03585133587330784
adaptation,431,0.35,adaptation_r0.9_b1_a1,0.7875,0.4019199982097633,0.03576944764984403
adaptation,431,0.35,adaptation_r1.2_b0.25_a0.5,0.8208333333333333,0.3845818342108794,0.03877190379229503
adaptation,431,0.35,adaptation_r1.2_b0.25_a1,0.8208333333333333,0.3851865851176755,0.038696210673351834
adaptation,431,0.35,adaptation_r1.2_b0.5_a0.5,0.8166666666666667,0.3821283031170602,0.037608426924202076
adaptation,431,0.35,adaptation_r1.2_b0.5_a1,0.8166666666666667,0.3834100816399068,0.037436501385065775
adaptation,431,0.35,adaptation_r1.2_b0.75_a0.5,0.7958333333333333,0.3840084121071584,0.03699542420499586
adaptation,431,0.35,adaptation_r1.2_b0.75_a1,0.8,0.38634005761143264,0.036634547946234
adaptation,431,0.35,adaptation_r1.2_b1_a0.5,0.775,0.4263839668717782,0.03467762877704466
adaptation,431,0.35,adaptation_r1.2_b1_a1,0.775,0.4305302503426987,0.03423734249752824
adaptation,431,0.55,baseline_ein_zustand,0.8083333333333333,0.5044558010898796,0.042959754010565045
adaptation,431,0.55,adaptation_r0.6_b0.25_a0.5,0.8083333333333333,0.4732426344219462,0.041978128003048086
adaptation,431,0.55,adaptation_r0.6_b0.25_a1,0.8083333333333333,0.4732426344219462,0.041978128003048086
adaptation,431,0.55,adaptation_r0.6_b0.5_a0.5,0.8208333333333333,0.43889351568933205,0.04114913471087032
adaptation,431,0.55,adaptation_r0.6_b0.5_a1,0.8208333333333333,0.43889351568933205,0.04114913471087032
adaptation,431,0.55,adaptation_r0.6_b0.75_a0.5,0.8208333333333333,0.4026501589995629,0.04036226106140134
adaptation,431,0.55,adaptation_r0.6_b1_a0.5,0.8166666666666667,0.3682624335961823,0.039392647650086716
adaptation,431,0.55,adaptation_r0.9_b0.25_a0.5,0.8125,0.46300048711173203,0.04161566937442027
adaptation,431,0.55,adaptation_r0.9_b0.25_a1,0.8125,0.46300791383875917,0.0416143247818448
adaptation,431,0.55,adaptation_r0.9_b0.5_a0.5,0.8166666666666667,0.41687514366371653,0.040485737186582674
adaptation,431,0.55,adaptation_r0.9_b0.5_a1,0.8166666666666667,0.41688784148339925,0.04048333865016161
adaptation,431,0.55,adaptation_r0.9_b0.75_a0.5,0.8166666666666667,0.36982103919444753,0.03926205283180389
adaptation,431,0.55,adaptation_r0.9_b0.75_a1,0.8166666666666667,0.36983651453627364,0.039258976657532314
adaptation,431,0.55,adaptation_r0.9_b1_a0.5,0.8375,0.32882043021761304,0.03774146835717005
adaptation,431,0.55,adaptation_r0.9_b1_a1,0.8375,0.3288353958177078,0.037738404235274005
adaptation,431,0.55,adaptation_r1.2_b0.25_a0.5,0.8125,0.45515831962524306,0.04132834014936236
adaptation,431,0.55,adaptation_r1.2_b0.25_a1,0.8125,0.45545278670268013,0.04130049745443955
adaptation,431,0.55,adaptation_r1.2_b0.5_a0.5,0.8166666666666667,0.3993419137069288,0.03996513479076969
adaptation,431,0.55,adaptation_r1.2_b0.5_a1,0.8166666666666667,0.4000712254233313,0.039885331921784374
adaptation,431,0.55,adaptation_r1.2_b0.75_a0.5,0.8291666666666667,0.34569808590167833,0.038365526315391404
adaptation,431,0.55,adaptation_r1.2_b0.75_a1,0.8291666666666667,0.3468717572364638,0.03822214189696176
adaptation,431,0.55,adaptation_r1.2_b1_a0.5,0.8375,0.30086852969417216,0.03691738938247234
adaptation,431,0.55,adaptation_r1.2_b1_a1,0.8375,0.3015444384701549,0.036834146376503105
adaptation,463,0.15,baseline_ein_zustand,0.875,0.2437348267043323,0.0413845797346027
adaptation,463,0.15,adaptation_r0.6_b0.25_a0.5,0.9041666666666667,0.26461428857783514,0.0399854095241379
adaptation,463,0.15,adaptation_r0.6_b0.25_a1,0.9041666666666667,0.26461428857783514,0.0399854095241379
adaptation,463,0.15,adaptation_r0.6_b0.5_a0.5,0.8958333333333334,0.293758804496924,0.03867511206172151
adaptation,463,0.15,adaptation_r0.6_b0.5_a1,0.8958333333333334,0.293758804496924,0.03867511206172151
adaptation,463,0.15,adaptation_r0.6_b0.75_a0.5,0.9125,0.3317539832521675,0.03755555333390219
adaptation,463,0.15,adaptation_r0.6_b1_a0.5,0.9208333333333333,0.37704314280643164,0.03653761048667401
adaptation,463,0.15,adaptation_r0.9_b0.25_a0.5,0.8958333333333334,0.27171833045639904,0.03953495201690149
adaptation,463,0.15,adaptation_r0.9_b0.25_a1,0.8958333333333334,0.2717402934302563,0.03953045949977544
adaptation,463,0.15,adaptation_r0.9_b0.5_a0.5,0.9083333333333333,0.31382976983784994,0.037863034392902326
adaptation,463,0.15,adaptation_r0.9_b0.5_a1,0.9083333333333333,0.31388500729110247,0.0378540131119488
adaptation,463,0.15,adaptation_r0.9_b0.75_a0.5,0.9208333333333333,0.3691907637075853,0.03650399971971901
adaptation,463,0.15,adaptation_r0.9_b0.75_a1,0.9208333333333333,0.36930987644008056,0.0364886772549935
adaptation,463,0.15,adaptation_r0.9_b1_a0.5,0.9333333333333333,0.4414846818224873,0.03409221978405884
adaptation,463,0.15,adaptation_r0.9_b1_a1,0.9333333333333333,0.441718678561343,0.03407053361386165
adaptation,463,0.15,adaptation_r1.2_b0.25_a0.5,0.8958333333333334,0.2765140264004298,0.039238845634641015
adaptation,463,0.15,adaptation_r1.2_b0.25_a1,0.8958333333333334,0.27689117256509893,0.03917723431292399
adaptation,463,0.15,adaptation_r1.2_b0.5_a0.5,0.9083333333333333,0.32768355675909633,0.03738452606139339
adaptation,463,0.15,adaptation_r1.2_b0.5_a1,0.9083333333333333,0.3287089727123415,0.03724879981609916
adaptation,463,0.15,adaptation_r1.2_b0.75_a0.5,0.925,0.39361797190674497,0.03588561664998655
adaptation,463,0.15,adaptation_r1.2_b0.75_a1,0.925,0.39569595314500283,0.03563899243217586
adaptation,463,0.15,adaptation_r1.2_b1_a0.5,0.9375,0.4677397525028985,0.03266396051335312
adaptation,463,0.15,adaptation_r1.2_b1_a1,0.9375,0.47042288357153733,0.03247489799604239
adaptation,463,0.35,baseline_ein_zustand,0.8083333333333333,0.2643670802358076,0.04181288296188088
adaptation,463,0.35,adaptation_r0.6_b0.25_a0.5,0.8041666666666667,0.2869106733400745,0.04062405531332896
adaptation,463,0.35,adaptation_r0.6_b0.25_a1,0.8041666666666667,0.2869106733400745,0.04062405531332896
adaptation,463,0.35,adaptation_r0.6_b0.5_a0.5,0.8,0.30613870874710825,0.039576695183368524
adaptation,463,0.35,adaptation_r0.6_b0.5_a1,0.8,0.30613870874710825,0.039576695183368524
adaptation,463,0.35,adaptation_r0.6_b0.75_a0.5,0.8041666666666667,0.3090191742194494,0.03863481511741415
adaptation,463,0.35,adaptation_r0.6_b1_a0.5,0.8208333333333333,0.2945243211450401,0.037628473656233515
adaptation,463,0.35,adaptation_r0.9_b0.25_a0.5,0.8041666666666667,0.2934533862777624,0.04021281600595744
adaptation,463,0.35,adaptation_r0.9_b0.25_a1,0.8041666666666667,0.29349189767531403,0.04020534191849937
adaptation,463,0.35,adaptation_r0.9_b0.5_a0.5,0.8041666666666667,0.30991807602820337,0.03883691150264771
adaptation,463,0.35,adaptation_r0.9_b0.5_a1,0.8041666666666667,0.3099980399528092,0.03882265138346573
adaptation,463,0.35,adaptation_r0.9_b0.75_a0.5,0.8125,0.29474214671743476,0.037576802445055214
adaptation,463,0.35,adaptation_r0.9_b0.75_a1,0.8125,0.2948627128225737,0.03755418577088991
adaptation,463,0.35,adaptation_r0.9_b1_a0.5,0.7916666666666666,0.2865174261192998,0.03543527082288621
adaptation,463,0.35,adaptation_r0.9_b1_a1,0.7916666666666666,0.2866449747382721,0.03541367402411041
adaptation,463,0.35,adaptation_r1.2_b0.25_a0.5,0.8041666666666667,0.29725490027726215,0.03995335409752263
adaptation,463,0.35,adaptation_r1.2_b0.25_a1,0.8041666666666667,0.29777383530698587,0.03985798628534777
adaptation,463,0.35,adaptation_r1.2_b0.5_a0.5,0.8125,0.3063411731064641,0.03837216241955599
adaptation,463,0.35,adaptation_r1.2_b0.5_a1,0.8125,0.3074178204268703,0.03817565914172081
adaptation,463,0.35,adaptation_r1.2_b0.75_a0.5,0.8041666666666667,0.2812290502604787,0.03677279056024923
adaptation,463,0.35,adaptation_r1.2_b0.75_a1,0.8041666666666667,0.28306378605587734,0.03641335769536198
adaptation,463,0.35,adaptation_r1.2_b1_a0.5,0.8083333333333333,0.31048091581908704,0.0342452908234022
adaptation,463,0.35,adaptation_r1.2_b1_a1,0.8083333333333333,0.3129575865660419,0.03395661402876557
adaptation,463,0.55,baseline_ein_zustand,0.7625,0.30446963020326484,0.041673469344039954
adaptation,463,0.55,adaptation_r0.6_b0.25_a0.5,0.775,0.30643742901837306,0.040802308399831615
adaptation,463,0.55,adaptation_r0.6_b0.25_a1,0.775,0.30643742901837306,0.040802308399831615
adaptation,463,0.55,adaptation_r0.6_b0.5_a0.5,0.7833333333333333,0.312297979529738,0.040262459492111706
adaptation,463,0.55,adaptation_r0.6_b0.5_a1,0.7833333333333333,0.312297979529738,0.040262459492111706
adaptation,463,0.55,adaptation_r0.6_b0.75_a0.5,0.7833333333333333,0.3238605527193562,0.04001490891452303
adaptation,463,0.55,adaptation_r0.6_b1_a0.5,0.7916666666666666,0.3451749867928925,0.03951024516854762
adaptation,463,0.55,adaptation_r0.9_b0.25_a0.5,0.775,0.30734435070544047,0.040491334001985735
adaptation,463,0.55,adaptation_r0.9_b0.25_a1,0.775,0.3073536382337098,0.04049003759994124
adaptation,463,0.55,adaptation_r0.9_b0.5_a0.5,0.7833333333333333,0.3171905793916532,0.03985620776453149
adaptation,463,0.55,adaptation_r0.9_b0.5_a1,0.7833333333333333,0.31720879584838224,0.03985388795639356
adaptation,463,0.55,adaptation_r0.9_b0.75_a0.5,0.7833333333333333,0.3395855450172145,0.039363450552182315
adaptation,463,0.55,adaptation_r0.9_b0.75_a1,0.7833333333333333,0.3396114009392279,0.03936045703747526
adaptation,463,0.55,adaptation_r0.9_b1_a0.5,0.8125,0.3592170732323409,0.03773494235587075
adaptation,463,0.55,adaptation_r0.9_b1_a1,0.8125,0.35925190529228546,0.03773170371262473
adaptation,463,0.55,adaptation_r1.2_b0.25_a0.5,0.775,0.30756821204103557,0.04027619755171579
adaptation,463,0.55,adaptation_r1.2_b0.25_a1,0.775,0.30795110530672903,0.04021543489008624
adaptation,463,0.55,adaptation_r1.2_b0.5_a0.5,0.7791666666666667,0.32019810904963114,0.03959318921956178
adaptation,463,0.55,adaptation_r1.2_b0.5_a1,0.7791666666666667,0.32101253933419477,0.039460207803035205
adaptation,463,0.55,adaptation_r1.2_b0.75_a0.5,0.7958333333333333,0.34826905052545737,0.03879966159225138
adaptation,463,0.55,adaptation_r1.2_b0.75_a1,0.8,0.34983969939040827,0.0385525494312753
adaptation,463,0.55,adaptation_r1.2_b1_a0.5,0.8083333333333333,0.34951117836207624,0.03648464188952022
adaptation,463,0.55,adaptation_r1.2_b1_a1,0.8083333333333333,0.3510689100845849,0.03632193473848484
