seed,noise_sigma,model,accuracy,separability_ratio,repeatability_rmse,return_residual,return_time,return_success,violation_rate,activity_proxy,max_abs
23,0.55,baseline_linear_rc,0.4444444444444444,0.41650415785055056,0.21161902639538144,0.06208457629617555,3.8956521739130436,0.3194444444444444,0.0,0.003793331695214753,2.1687394669974847
23,0.55,baseline_digital_diffusion,0.4166666666666667,0.5540428856816263,0.15670764196338638,nan,nan,nan,0.0,nan,0.945787545787546
23,0.55,baseline_rohsignal,0.4305555555555556,0.28493087173629544,0.20508559181124147,nan,nan,nan,0.0,nan,1.875
37,0.15,feld_2_regime,0.7777777777777778,0.7738924017535705,0.14729375416227558,0.1968734986312789,3.894545454545455,0.0763888888888889,0.0,0.003226102683848673,1.5937349067839115
37,0.15,feld_3_regime,0.8125,0.808915295425289,0.12908246270826385,0.17399572768583424,4.086,0.06944444444444445,0.0,0.0029554030879610704,1.8672283016255677
37,0.15,feld_4_regime,0.8472222222222222,0.7749149249744739,0.13479779825068178,0.15280914761718123,3.7133333333333334,0.08333333333333333,0.0,0.002906604907206491,1.749843395347781
37,0.15,feld_glatt,0.8125,0.7422313944650591,0.14278704731180764,0.17345479846680942,4.005714285714285,0.04861111111111111,0.0,0.0030854441332463243,1.9125981741141496
37,0.15,baseline_ungekoppelt,0.875,0.7278597888896354,0.17065492755415204,0.119151850395149,4.764,0.034722222222222224,0.0,0.0036077348921305917,2.5340659861469996
37,0.15,baseline_linear_rc,0.7986111111111112,0.80310605565074,0.13678434697286093,0.05669636722374787,3.341132075471698,0.3680555555555556,0.0,0.002888333111444799,1.9782824279407871
37,0.15,baseline_digital_diffusion,0.5069444444444444,0.27171548247931393,0.10654920447881382,nan,nan,nan,0.0,nan,0.6996336996336994
37,0.15,baseline_rohsignal,0.8888888888888888,0.9372497680612508,0.13048690476248792,nan,nan,nan,0.0,nan,1.824089601261457
37,0.35,feld_2_regime,0.5833333333333334,0.688589790114382,0.19306330499172564,0.21873466584701864,3.8366666666666673,0.041666666666666664,0.0,0.003654908495872603,1.727015405347274
37,0.35,feld_3_regime,0.5555555555555556,0.6316057186200772,0.17980228788707542,0.18853975384526855,4.084444444444445,0.0625,0.0,0.003350466269941183,1.9923386145602764
37,0.35,feld_4_regime,0.5763888888888888,0.6882915670897581,0.17458047514080283,0.16761011214232766,4.010769230769231,0.09027777777777778,0.0,0.003311120781870261,1.8216987260416255
37,0.35,feld_glatt,0.5694444444444444,0.64853137835272,0.19382465654137493,0.18954821094444027,4.164,0.06944444444444445,0.0,0.003518973470029466,2.037568467385815
37,0.35,baseline_ungekoppelt,0.5138888888888888,0.5850023288192276,0.2273844153300008,0.1430651254765541,nan,0.0,0.0,0.004268066451405249,2.7284023786262517
37,0.35,baseline_linear_rc,0.5347222222222222,0.6243549475164142,0.18721207105323362,0.06213298065181817,3.631836734693877,0.3402777777777778,0.0,0.0033321345513080535,2.1592456863938057
37,0.35,baseline_digital_diffusion,0.3611111111111111,0.297450455707727,0.1449219882481481,nan,nan,nan,0.0,nan,0.9062271062271066
37,0.35,baseline_rohsignal,0.4861111111111111,0.7275359893484039,0.17002785017999208,nan,nan,nan,0.0,nan,1.875
37,0.55,feld_2_regime,0.4375,0.37548733676558665,0.1992689402318229,0.2153961609508943,nan,0.0,0.0,0.004007472728711272,1.6886614628491528
37,0.55,feld_3_regime,0.4791666666666667,0.3422020191883357,0.18941382035065055,0.18288291572563034,4.12,0.006944444444444444,0.0,0.0036878117489822157,1.9978619254826655
37,0.55,feld_4_regime,0.4444444444444444,0.3831027043002364,0.1888174733028568,0.1617972402689983,4.513333333333334,0.041666666666666664,0.0,0.0036414716432068635,1.8463900535705808
37,0.55,feld_glatt,0.4722222222222222,0.3569796537478119,0.20789927846128747,0.1854317289097948,4.72,0.006944444444444444,0.0,0.0038829033461068125,2.0691821248434015
37,0.55,baseline_ungekoppelt,0.4027777777777778,0.29573728378954944,0.25629445132282475,0.16546999993356198,nan,0.0,0.0,0.004967542994603085,2.733472173638824
37,0.55,baseline_linear_rc,0.4583333333333333,0.3710663161237446,0.21074845652815594,0.06353687060638478,3.9846153846153842,0.3611111111111111,0.0,0.003701058352882203,2.2054386596119273
37,0.55,baseline_digital_diffusion,0.3472222222222222,0.3402469506605397,0.16925711271278596,nan,nan,nan,0.0,nan,1.2095238095238088
37,0.55,baseline_rohsignal,0.4305555555555556,0.35794787404606754,0.18979799788995744,nan,nan,nan,0.0,nan,1.875
53,0.15,feld_2_regime,0.7708333333333334,1.068084569458901,0.13759803864520062,0.19161709581334352,3.3560000000000003,0.06944444444444445,0.0,0.003223775947992049,1.578207268252818
53,0.15,feld_3_regime,0.8472222222222222,0.9700625335572448,0.1278593492850944,0.16994217150331314,3.128,0.06944444444444445,0.0,0.002975006947492195,1.8986881968323452
53,0.15,feld_4_regime,0.8125,0.9097347767261335,0.13032063740145247,0.153872455227419,3.233846153846154,0.09027777777777778,0.0,0.002922869903567053,1.7191758379863573
53,0.15,feld_glatt,0.7916666666666666,0.9661693107488175,0.1380059526406648,0.17212694107759344,3.0036363636363634,0.0763888888888889,0.0,0.003097725156041432,1.9439120145653175
53,0.15,baseline_ungekoppelt,0.8055555555555556,0.8950492034489135,0.16279182731156613,0.11544531579834166,3.825,0.027777777777777776,0.0,0.0036235202818737755,2.68627434245717
53,0.15,baseline_linear_rc,0.8055555555555556,0.9961182588988752,0.1351420330651326,0.0536949270177601,3.5397142857142856,0.4861111111111111,0.0,0.0028894529446186782,2.0353589874874816
53,0.15,baseline_digital_diffusion,0.5138888888888888,0.40288129894639646,0.1086807963852244,nan,nan,nan,0.0,nan,0.8183150183150185
53,0.15,baseline_rohsignal,0.8819444444444444,0.929306103954471,0.12269359808529043,nan,nan,nan,0.0,nan,1.875
53,0.35,feld_2_regime,0.6319444444444444,0.7247084531608,0.17754903524186022,0.22154806825273954,4.028571428571429,0.04861111111111111,0.0,0.0037727527004237666,1.6365683885276308
53,0.35,feld_3_regime,0.6388888888888888,0.7539217847573839,0.16684470602710502,0.18946252969821822,4.088571428571429,0.04861111111111111,0.0,0.0034458193600114136,1.845129092573988
53,0.35,feld_4_regime,0.6666666666666666,0.7194945720681566,0.16517098660617988,0.17502164536641038,3.7066666666666666,0.0625,0.0,0.00343026172773853,1.8250041448959788
53,0.35,feld_glatt,0.6736111111111112,0.7041077362999574,0.18058466269661266,0.19563796413230986,3.715,0.05555555555555555,0.0,0.0036300397878533315,2.0213826510858035
53,0.35,baseline_ungekoppelt,0.5,0.48102578250827677,0.239113226506048,0.14129968501133167,nan,0.0,0.0,0.004382057192051679,2.705966005071518
53,0.35,baseline_linear_rc,0.6597222222222222,0.6629796771881663,0.1763631615513638,0.06140808617524954,3.6644000000000005,0.3472222222222222,0.0,0.0034365034359264924,2.103611302069597
53,0.35,baseline_digital_diffusion,0.4791666666666667,0.34503613256657195,0.12277137547898627,nan,nan,nan,0.0,nan,0.9018315018315022
53,0.35,baseline_rohsignal,0.5347222222222222,0.5827625591873657,0.17963301136089266,nan,nan,nan,0.0,nan,1.875
53,0.55,feld_2_regime,0.3888888888888889,0.4201956135465491,0.20099930158809629,0.20896615989848627,4.24,0.013888888888888888,0.0,0.004014657058677964,1.7229521270507853
53,0.55,feld_3_regime,0.4236111111111111,0.34418491627157916,0.18398200380098922,0.1801106067067357,4.3999999999999995,0.020833333333333332,0.0,0.0036942653374599536,2.0270412910633158
53,0.55,feld_4_regime,0.3888888888888889,0.41806231665382254,0.19102681832784174,0.16673667533818254,4.306666666666667,0.041666666666666664,0.0,0.0036744065592916853,1.9844839935768415
53,0.55,feld_glatt,0.3541666666666667,0.40528740013626,0.21014284097928682,0.18692530486661627,4.220000000000001,0.013888888888888888,0.0,0.003890199757896971,2.052845527072889
53,0.55,baseline_ungekoppelt,0.2916666666666667,0.1953649241637158,0.24426034792272017,0.16390367387959837,nan,0.0,0.0,0.0049952215849909855,2.751948813293492
53,0.55,baseline_linear_rc,0.3472222222222222,0.39763318580116824,0.21608206111293132,0.060203772536593876,3.9934426229508198,0.4236111111111111,0.0,0.0036974195383079533,2.333010230136478
53,0.55,baseline_digital_diffusion,0.3472222222222222,0.29569696866672346,0.16005038949140146,nan,nan,nan,0.0,nan,0.9750915750915752
53,0.55,baseline_rohsignal,0.3055555555555556,0.2345921595952131,0.18465324155528362,nan,nan,nan,0.0,nan,1.875
71,0.15,feld_2_regime,0.7916666666666666,1.0989610154142424,0.133501913301501,0.20865773638763335,3.735555555555556,0.0625,0.0,0.0032792881579176217,1.5818911762028882
71,0.15,feld_3_regime,0.8125,1.2856111616807246,0.11480081989004584,0.18045546698575188,3.185,0.05555555555555555,0.0,0.0030125367928731887,1.8122989102204208
71,0.15,feld_4_regime,0.7986111111111112,1.123691835338212,0.12133989176567178,0.16712138279135225,3.7980000000000005,0.06944444444444445,0.0,0.0029574811373200374,1.6611056695153958
71,0.15,feld_glatt,0.7916666666666666,1.1296148489134556,0.1286322306889494,0.18216204736762853,3.3825000000000003,0.05555555555555555,0.0,0.00314549414467629,1.9187310460929365
71,0.15,baseline_ungekoppelt,0.8263888888888888,0.6477672225772124,0.15850654183807342,0.10749868482016521,4.315,0.027777777777777776,0.0,0.003647203933784875,2.503242820235646
71,0.15,baseline_linear_rc,0.8194444444444444,1.1548124076883448,0.12546523756975564,0.0561704580802852,3.4701818181818185,0.3819444444444444,0.0,0.0029650418404172166,1.972974187820322
71,0.15,baseline_digital_diffusion,0.5069444444444444,0.3751727688663828,0.09112677823467996,nan,nan,nan,0.0,nan,0.800732600732601
71,0.15,baseline_rohsignal,0.8611111111111112,0.8282618564093083,0.12132391691232507,nan,nan,nan,0.0,nan,1.875
71,0.35,feld_2_regime,0.5416666666666666,0.6704926793208558,0.1771868290682263,0.22536853633261966,4.473333333333334,0.020833333333333332,0.0,0.003718237664199553,1.6114454101963485
71,0.35,feld_3_regime,0.5208333333333334,0.6501788824324986,0.1651893180607077,0.18991389801274522,4.16,0.020833333333333332,0.0,0.0033989649187657167,1.8065770661014984
71,0.35,feld_4_regime,0.5138888888888888,0.6141726578048784,0.1665877328855869,0.178710636040843,4.4,0.027777777777777776,0.0,0.0033822208786102033,1.7717708813049031
71,0.35,feld_glatt,0.5208333333333334,0.6287159443910411,0.18057809310328166,0.19551300110917041,4.24,0.027777777777777776,0.0,0.003580209871595881,2.0122513685866807
71,0.35,baseline_ungekoppelt,0.4027777777777778,0.49829250665749253,0.21530685450021395,0.12955899455906292,nan,0.0,0.0,0.004328490232822771,2.652791375419191
71,0.35,baseline_linear_rc,0.5069444444444444,0.5785115955051893,0.17822720819041293,0.061153901691496,3.7025000000000006,0.3888888888888889,0.0,0.0034071841506148463,2.0233692830798167
71,0.35,baseline_digital_diffusion,0.4513888888888889,0.5304092368486029,0.13817557551177095,nan,nan,nan,0.0,nan,0.9413919413919416
71,0.35,baseline_rohsignal,0.4166666666666667,0.580362855720266,0.16773727546103928,nan,nan,nan,0.0,nan,1.875
71,0.55,feld_2_regime,0.3888888888888889,0.5002893574011108,0.20483379999683454,0.2117588604281271,4.36,0.034722222222222224,0.0,0.004085500411165491,1.6990572702929916
71,0.55,feld_3_regime,0.4791666666666667,0.4704236020143806,0.18815435243065182,0.1787526190861042,4.5600000000000005,0.020833333333333332,0.0,0.003758234941107665,2.02746136595796
71,0.55,feld_4_regime,0.4305555555555556,0.4559785353964412,0.1908466510477904,0.16877336098999254,4.35,0.027777777777777776,0.0,0.0037245821077213025,1.909826352138932
71,0.55,feld_glatt,0.5,0.41323211569804047,0.2115187872392017,0.18686008224546974,4.51,0.027777777777777776,0.0,0.00395962018843536,2.0812113275631092
71,0.55,baseline_ungekoppelt,0.3472222222222222,0.27000233793273765,0.26101142626490703,0.15382849711760255,nan,0.0,0.0,0.005105579170976794,2.670840686909321
71,0.55,baseline_linear_rc,0.4791666666666667,0.41980750339363143,0.2151387853281462,0.06009270345887948,3.930666666666667,0.4166666666666667,0.0,0.0037809955466949633,2.249413057113086
71,0.55,baseline_digital_diffusion,0.3958333333333333,0.30375205094181423,0.16875672020000534,nan,nan,nan,0.0,nan,0.9516483516483518
71,0.55,baseline_rohsignal,0.3958333333333333,0.3206608836291713,0.19596830811842186,nan,nan,nan,0.0,nan,1.875
